"LocationID","DBA","StreetAddress","City","Zip","Type Description","Census","SubDistrict","Excellence","District","Status","LocationTypeID","symboltext"
34163,"TROPICAL SUN AJ VENDING, LLC"," VARIOUS LOCATIONS  (12)","Santa Clara","","Vending Machine","999",205,"Yes",3,"Active",29,"This Location Has Received the Symbol of Excellence"
34165,"ROYAL GROUND COFFEE","1605 POLK ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","111",403,"No",4,"Active",7,""
34179,"GITANE RESTAURANT AND BAR","239 KEARNY ST ","SAN FRANCISCO","94108","Restaurant, > 2000 sq'","117A",402,"Yes",4,"Active",9,"This Location Has Received the Symbol of Excellence"
34181,"COFFEE BAR 1 LLC","1890 BRYANT ST #C","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","180",304,"No",3,"Active",9,""
34183,"CITY LUNCH","2101 INGALLS ST ","SAN FRANCISCO","94124","Take - Out","232",302,"No",3,"Active",11,""
34184,"WIN'S RESTAURANT","3040 TARAVAL ST ","SAN FRANCISCO","94116","Restaurant, 1000 - 2000 sq'","353",501,"No",5,"Active",8,""
34186,"ANGEL CAFE AND DELI","700 GEARY ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","122",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34197,"M & M MARKET","1199 DEHARO ST ","SAN FRANCISCO","94107","Retail Food Markets w/ Food Prep < 5000 sq'","227",302,"Yes",3,"Active",50,"This Location Has Received the Symbol of Excellence"
34201,"TROUBLE COFFEE COMPANY","4033 JUDAH ST ","SAN FRANCISCO","","Restaurant, < 1000 sq'","352",204,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
34206,"LOP SING TRADING","1146 SHAFTER AVE ","SAN FRANCISCO","94124","Wholesale Food Market - Other","232",302,"No",3,"Active",64,""
34220,"AUNT FANNYS CART 3","PIER 39  SPACE L-2","SAN FRANCISCO","94133","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
34221,"CAMPTON PLACE SF, A TAJ HOTEL-RESTAURANT","340 STOCKTON ST","SAN FRANCISCO","94108","Restaurant, > 2000 sq'","117B",405,"No",4,"Active",9,""
34222,"CAMPTON PLACE SF, A TAJ HOTEL-EMPLOYEE CAFETERIA","340 STOCKTON ST","SAN FRANCISCO","94108","Restaurant, > 2000 sq'","117B",405,"No",4,"Active",9,""
34223,"MIXT GREENS","475 SANSOME ST #1005","SAN FRANCISCO","94111","Restaurant, 1000 - 2000 sq'","115",406,"No",4,"Active",8,""
34229,"COFFEE BREAK","4601 GEARY BLVD ","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","452",204,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34244,"VITAL TEA LEAF INC","905 GRANT AVE ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","114B",407,"No",4,"Active",8,""
34273,"OCEAN VIEW SUPERMARKET LLC","3995 ALEMANY BLVD ","SAN FRANCISCO","94132","Retail Food Markets w/ Food Prep > 20,001 sq'","314",506,"No",5,"Active",53,""
34314,"TARA RESTAURANT","123 02ND ST ","SAN FRANCISCO","94105","Restaurant, > 2000 sq'","176A",303,"No",3,"Active",9,""
34316,"MEXICO DF","139 STEUART ST ","SAN FRANCISCO","94105","Restaurant, > 2000 sq'","176A",303,"No",3,"Active",9,""
34325,"RAZAN DELI & GROCERY","391 ELLIS ST","SAN FRANCISCO","94102","Retail Food Markets w/ Food Prep < 5000 sq'","125",202,"No",2,"Active",50,""
34327,"LUISA'S","1851 UNION ST","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","130",206,"No",2,"Active",8,""
34331,"STANLEY'S STEAMER"," NW CORNER GARNT AT GEARY ST ON GRANT","SAN FRANCISCO","","MFF4 (Public) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"Yes",3,"Active",171,"This Location Has Received the Symbol of Excellence"
34332,"CALIFORNIA SPIRIT"," PIER 40 EMBARCADERO  ","SAN FRANCISCO","94107","Restaurant, < 1000 sq'","179",304,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
34352,"THE OLYMPIC CLUB CAFE","524 POST ST BASEMENT","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
34353,"THE OLYMPIC CLUB BAR/GRILL","524 POST ST 1ST FLOOR","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","121",404,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
34354,"THE OLYMPIC CLUB RESTAURANT","524 POST ST 2ND FLOOR","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","121",404,"Yes",4,"Active",9,"This Location Has Received the Symbol of Excellence"
34387,"LOMBARD UNION 76","2498 LOMBARD ST ","SAN FRANCISCO","94123","Retail Food Markets w/ Food Prep < 5000 sq'","128",206,"Yes",2,"Active",50,"This Location Has Received the Symbol of Excellence"
34388,"PIZZA ORGASMICA","3157 FILLMORE ST ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","128",206,"No",2,"Active",7,""
34394,"PIZZA ORGASMICA & BREWING CO.","823 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, > 2000 sq'","402",205,"Yes",2,"Active",9,"This Location Has Received the Symbol of Excellence"
34395,"E TUTTO QUA","270 COLUMBUS AVE ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"Yes",4,"Active",9,"This Location Has Received the Symbol of Excellence"
34404,"PIER 1 IMPORTS #107","555 09TH ST ","SAN FRANCISCO","94103","Candy Counter < $1000 inventory","180",304,"No",3,"Active",43,""
34411,"GABBY CAFÉ & DELI","201 HARRISON ST C","SAN FRANCISCO","94105","Retail Food Markets w/ Food Prep < 5000 sq'","179",304,"Yes",3,"Active",50,"This Location Has Received the Symbol of Excellence"
34418,"SPQR","1911 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","152",504,"No",2,"Active",8,""
34419,"BOSA NOVA","139 8TH ST ","SAN FRANCISCO","94103","Restaurant, > 2000 sq'","176B",306,"No",3,"Active",9,""
34423,"RED SEA MARKET","1801 SAN JOSE AVE","SAN FRANCISCO","94112","Take - Out","255",506,"Yes",5,"Active",11,"This Location Has Received the Symbol of Excellence"
34425,"AMEL'S MARKET","200 OCEAN AVE ","SAN FRANCISCO","94112","Retail Food Markets w/ Food Prep < 5000 sq'","255",506,"Yes",5,"Active",50,"This Location Has Received the Symbol of Excellence"
34434,"FANG'S","660 HOWARD ST ","SAN FRANCISCO","94105","Restaurant, > 2000 sq'","176A",303,"No",3,"Active",9,""
34451,"THEO'S CHEESE STEAK SHOP","121 SPEAR ST B19","SAN FRANCISCO","94105","Restaurant, < 1000 sq'","176A",303,"Yes",3,"Active",7,"This Location Has Received the Symbol of Excellence"
34457,"CHAO KEE MRKET","724 BROADWAY ST ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","107B",401,"No",4,"Active",50,""
34458,"AYOLA","327 KEARNY ST ","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","117A",402,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
34505,"WHOLE FOODS MARKET","450 RHODE ISLAND ST ","SAN FRANCISCO","94103","Retail Food Markets  w/ Food Prep - 10,001 to 20,000 sq'","227",302,"Yes",,"Active",51,"This Location Has Received the Symbol of Excellence"
34577,"BAY LIQUOR","2077 MARKET ST ","SAN FRANCISCO","94114","Retail Food Markets w/ Food Prep < 5000 sq'","203",204,"No",5,"Active",50,""
34585,"HING WANG BAKERY","339 JUDAH ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","302",502,"No",5,"Active",7,""
34591,"LA LAGUNA","3906 03RD ST ","SAN FRANCISCO","94124","Restaurant, 1000 - 2000 sq'","609",305,"No",3,"Active",8,""
34603,"BAR JULES","609 HAYES ST ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","163",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34611,"NAPOLEON SUPER BAKERY CORP","1049 STOCKTON ST ","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","113",404,"No",4,"Active",8,""
34613,"CLAY OVEN INDIAN CUISINE","1689 CHURCH ST ","SAN FRANCISCO","94131","Restaurant, 1000 - 2000 sq'","215",506,"No",5,"Active",8,""
34623,"SLOW CLUB","2501 MARIPOSA ST ","SAN FRANCISCO","94110","Restaurant, 1000 - 2000 sq'","228",306,"No",3,"Active",8,""
34625,"IRON WOK","1420 MARKET ST","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","124",202,"No",2,"Active",9,""
34635,"S B HOUSE  INC.","5158 GEARY BLVD ","SAN FRANCISCO","","Restaurant, 1000 - 2000 sq'","426",205,"No",2,"Active",8,""
34647,"1300 ON FILLMORE","1300 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, > 2000 sq'","159",201,"Yes",2,"Active",9,"This Location Has Received the Symbol of Excellence"
34649,"MAY'S COFFEE SHOP","1737 POST ST #395","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","155",201,"No",2,"Active",7,""
34650,"ADORABELLA'S","4401 18TH ST ","SAN FRANCISCO","94114","Retail Food Markets w/ Food Prep < 5000 sq'","205",502,"No",5,"Active",50,""
34661,"PHILZ COFFEE","4023 18TH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","206",504,"No",5,"Active",7,""
34662,"HORIZON RESTAURANT","490 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, > 2000 sq'","106",407,"No",4,"Active",9,""
34663,"PALADAR CAFE CUBANO","329 KEARNY ST","SAN FRANCISCO","94108","Restaurant, 1000 - 2000 sq'","117A",402,"Yes",4,"Active",8,"This Location Has Received the Symbol of Excellence"
34664,"THE AVE","1607 OCEAN AVE ","SAN FRANCISCO","94112","Bar/Tavern/Lounge","312",506,"No",5,"Active",10,""
34665,"LE PETIT LAURENT","699 CHENERY ST ","SAN FRANCISCO","94131","Restaurant, < 1000 sq'","218",506,"No",5,"Active",7,""
34676,"GOLDEN KIM TAR RESTAURANT","434 LARKIN ST","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","124",202,"No",2,"Active",8,""
34685,"TACOLICIOUS","2031 CHESTNUT ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","128",206,"No",2,"Active",8,""
34708,"PIQUEOS LLC","830 CORTLAND AVE ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","254",305,"No",3,"Active",7,""
34710,"DOLCE GELATO","916 SUTTER ST ","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","120",403,"No",4,"Active",7,""
34726,"SPRUCE","3640 SACRAMENTO ST ","SAN FRANCISCO","94118","Restaurant, > 2000 sq'","133",403,"Yes",2,"Active",9,"This Location Has Received the Symbol of Excellence"
34728,"PETE'S TAVERN","128 KING STREET","SAN FRANCISCO","94107","Restaurant, > 2000 sq'","607",304,"Yes",3,"Active",9,"This Location Has Received the Symbol of Excellence"
34743,"ROTEE EXPRESS","180 HOWARD ST ","SAN FRANCISCO","94105","Restaurant, 1000 - 2000 sq'","176A",303,"Yes",3,"Active",8,"This Location Has Received the Symbol of Excellence"
34746,"MARINA PIZZA & CAFFE","2139 LOMBARD ST ","SAN FRANCISCO","94123","Restaurant, 1000 - 2000 sq'","128",206,"No",2,"Active",8,""
34749,"CHATZ COFFEE","215 02ND ST ","SAN FRANCISCO","94105","Take - Out","179",304,"Yes",3,"Active",11,"This Location Has Received the Symbol of Excellence"
34761,"CAFE VIVOLI","201 PINE ST ","SAN FRANCISCO","94104","Restaurant, > 2000 sq'","117A",402,"Yes",4,"Active",9,"This Location Has Received the Symbol of Excellence"
34767,"BRANDY HO'S HUNAN FOOD","4068 18TH ST ","SAN FRANCISCO","94114","Restaurant, 1000 - 2000 sq'","206",504,"No",5,"Active",8,""
34769,"HFF COFFEE SERIES 1 (UNION SQUARE MACYS)","120 STOCKTON ST","SAN FRANCISCO","94108","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"Yes",3,"Active",166,"This Location Has Received the Symbol of Excellence"
34786,"ROCCAPULCO","3140 MISSION ST ","SAN FRANCISCO","94110","Restaurant, > 2000 sq'","253",302,"Yes",3,"Active",9,"This Location Has Received the Symbol of Excellence"
34787,"HOLLYWOOD FOOD CENTER","6146 GEARY BLVD ","SAN FRANCISCO","94121","Take - Out","427",205,"Yes",2,"Active",11,"This Location Has Received the Symbol of Excellence"
34814,"THE IRISH BANK BAR & RESTAURANT","10 MARK LN ","SAN FRANCISCO","94108","Restaurant, > 2000 sq'","117A",402,"Yes",4,"Active",9,"This Location Has Received the Symbol of Excellence"
34829,"JUBILI","1515 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, 1000 - 2000 sq'","159",201,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
34839,"BRENDA'S FRENCH SOUL FOOD","652B POLK ST","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","124",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34865,"REGENT THAI RESTAURANT","1700 CHURCH ST ","SAN FRANCISCO","94131","Restaurant, 1000 - 2000 sq'","215",506,"No",5,"Active",8,""
34869,"MARTHA & BROS. COFFEE","200 CLEMENT ST  ","SAN FRANCISCO","94123","Restaurant, < 1000 sq'","401",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34885,"CHOP STICKS FAST FOOD","4615 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","260",305,"No",3,"Active",7,""
34910,"PICCOLO ITALIA PIZZA","799 O'FARRELL ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","122",201,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34936,"WETZEL'S PRETZELS STONESTOWN","3251 20TH AVE 102","SAN FRANCISCO","94132","Take - Out","332",506,"Yes",5,"Active",11,"This Location Has Received the Symbol of Excellence"
34942,"LUCKY OCEAN CAFÉ","1501 OCEAN AVE ","SAN FRANCISCO","94112","Take - Out","312",506,"Yes",5,"Active",11,"This Location Has Received the Symbol of Excellence"
34958,"HANOI BISTRO","890 TARAVAL","SAN FRANCISCO","94116","Restaurant, 1000 - 2000 sq'","304",501,"No",5,"Active",8,""
34969,"LA BOULANGE","500 HAYES ST ","SAN FRANCISCO","94102","Restaurant, 1000 - 2000 sq'","162",202,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
34984,"ETHIO BAY SERVICES","1015 FILLMORE ST ","SAN FRANCISCO","94115","Candy Counter < $1000 inventory","161",201,"No",2,"Active",43,""
34989,"CAFÉ MUSE","785 08TH AVE ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","452",204,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34992,"COVA HOTEL","655 ELLIS ST","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","124",202,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
34995,"TAQUERIA REYNA'S","5300 MISSION ST ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","261",302,"No",5,"Active",7,""
35026,"MANGOSTEEN","601 LARKIN ST","SAN FRANCISCO","94109","Restaurant, < 1000 sq'","124",202,"No",2,"Active",7,""
35028,"KATANA-YA","430 GEARY ST  ","SAN FRANCISCO","94102","Restaurant, < 1000 sq'","123",404,"No",4,"Active",7,""
35050,"YOSHI'S SAN FRANCISCO","1330 FILLMORE ST ","SAN FRANCISCO","94115","Restaurant, > 2000 sq'","159",201,"Yes",2,"Active",9,"This Location Has Received the Symbol of Excellence"
35070,"THE NATURE STOP","1336 GRANT AVE ","SAN FRANCISCO","94133","Retail Food Markets w/ Food Prep < 5000 sq'","106",407,"Yes",4,"Active",50,"This Location Has Received the Symbol of Excellence"
35076,"CYBELLE'S PIZZA","719 14TH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","169",500,"No",5,"Active",7,""
35078,"HELMAND PALACE","2424 VAN NESS AVE ","SAN FRANCISCO","94109","Restaurant, > 2000 sq'","109",405,"No",4,"Active",9,""
35105,"ALIBABA SMOKE & GIFT SHOP","245A COLUMBUS AVE","SAN FRANCISCO","94133","Candy Counter < $1000 inventory","107A",405,"No",4,"Active",43,""
35106,"NEW YORK TOBACCO","29 GROVE ST ","SAN FRANCISCO","94102","Retail Food Markets w/ Food Prep < 5000 sq'","124",202,"Yes",2,"Active",50,"This Location Has Received the Symbol of Excellence"
35121,"MINI BAR SF, LLC","837 DIVISADERO ST ","SAN FRANCISCO","94117","Bar/Tavern/Lounge","158",402,"Yes",4,"Active",10,"This Location Has Received the Symbol of Excellence"
35157,"THE MAYFLOWER RESTAURANT","1422 OCEAN AVE ","SAN FRANCISCO","94112","Restaurant, < 1000 sq'","310",506,"Yes",5,"Active",7,"This Location Has Received the Symbol of Excellence"
35199,"PHO #1","2571 SAN BRUNO AVE ","SAN FRANCISCO","94134","Restaurant, > 2000 sq'","257",305,"No",3,"Active",9,""
35214,"A & M LOW PRICE MARKET","4598 MISSION ST ","SAN FRANCISCO","94112","Retail Food Markets w/ Food Prep < 5000 sq'","255",506,"No",5,"Active",50,""
35220,"JASMIN'S CAFE","809 BUSH ST ","SAN FRANCISCO","94108","Restaurant, < 1000 sq'","121",404,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
35221,"GOLDEN FLOWER VIETNAMESE RESTAURANT","667 JACKSON ST ","SAN FRANCISCO","94133","Restaurant, < 1000 sq'","114A",403,"No",4,"Active",7,""
35240,"NEW SAN WANG RESTAURANT","1682 POST ST","SAN FRANCISCO","94115","Restaurant, > 2000 sq'","155",201,"No",2,"Active",9,""
35284,"APOLLO COFFEE","1064 DIVISADERO ST ","SAN FRANCISCO","94115","Restaurant, < 1000 sq'","158",402,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
35317,"METROPOLITAN LOUNGE","3600 16TH ST ","SAN FRANCISCO","94114","Restaurant, > 2000 sq'","169",500,"No",5,"Active",9,""
35340,"CORNERSTONE ACADEMY","501 CAMBRIDGE ST ","SAN FRANCISCO","94134","School Cafeteria - Private","259",305,"No",,"Active",36,""
35359,"PAGODA","1704 POST ST","SAN FRANCISCO","94115","Bar/Tavern/Lounge","155",201,"No",2,"Active",10,""
35415,"ALCATRAZ LANDING CAFE"," PIER 31 PARKING LOT  ","SAN FRANCISCO","94111","MFF4 (Private) - Unenclosed/Enclosed Non Pre-Packaged phf (limited Food Processing)","999a",301,"No",3,"Active",166,""
35418,"ETERNAL SPRINGS","750 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, < 1000 sq'","402",205,"Yes",2,"Active",7,"This Location Has Received the Symbol of Excellence"
35423,"LA BODEGA DEL SUR","3288 21ST ST ","SAN FRANCISCO","94110","Candy Counter < $1000 inventory","208",503,"No",,"Active",43,""
35425,"LOCAL KITCHEN & WINE MERCHANT","330 01ST ST ","SAN FRANCISCO","94015","Restaurant, > 2000 sq'","179",304,"Yes",3,"Active",9,"This Location Has Received the Symbol of Excellence"
35447,"SPARKY'S DINER","240 CHURCH ST ","SAN FRANCISCO","94114","Restaurant, > 2000 sq'","203",204,"No",5,"Active",9,""
35448,"RITE-BY GROCERY","22 06TH ST ","SAN FRANCISCO","94103","Retail Food Markets w/ Food Prep < 5000 sq'","178",304,"Yes",3,"Active",50,"This Location Has Received the Symbol of Excellence"
35464,"BERNIE'S","3966 24TH ST ","SAN FRANCISCO","94114","Take - Out","211",305,"Yes",5,"Active",11,"This Location Has Received the Symbol of Excellence"
35469,"SUBWAY #36339","1099 MISSION ST ","SAN FRANCISCO","","Fast Food Establishment","176B",306,"No",3,"Active",12,""
35502,"JAVALENCIA CAFÉ","3900 03RD ST ","SAN FRANCISCO","94124","Restaurant, < 1000 sq'","609",305,"No",3,"Active",7,""
35503,"LEFT COAST CATERING AND CAFÉ","2152 03RD ST ","SAN FRANCISCO","94107","Catering Facility","226",302,"No",3,"Active",18,""
35507,"MARINA MEATS INC.","2395 CHESTNUT ST ","SAN FRANCISCO","94123","Retail Food Markets w/ Food Prep < 5000 sq'","128",206,"No",,"Active",50,""
35527,"TIKKA MASALA","425 ELLIS ST","SAN FRANCISCO","94102","Restaurant, > 2000 sq'","125",202,"No",2,"Active",9,""
35546,"KINGDOM OF DUMPLING","1713 TARAVAL ST","SAN FRANCISCO","94116","Restaurant, < 1000 sq'","330",501,"No",5,"Active",7,""
35553,"GOLDEN BUDDHA VEGETARIAN","832 CLEMENT ST ","SAN FRANCISCO","94118","Restaurant, 1000 - 2000 sq'","402",205,"Yes",2,"Active",8,"This Location Has Received the Symbol of Excellence"
35564,"URBAN BREAD","3901 18TH ST ","SAN FRANCISCO","94114","Restaurant, < 1000 sq'","206",504,"No",5,"Active",7,""
35565,"DALDAS MARKET","200 EDDY ST","SAN FRANCISCO","94102","Retail Food Markets w/ Food Prep < 5000 sq'","125",202,"No",2,"Active",50,""
35581,"CELLAR 360","900 NORTH POINT ST ","SAN FRANCISCO","94109","Retail Food Markets w/ Food Prep - 5,001 to 10,000 sq'","102",407,"Yes",4,"Active",52,"This Location Has Received the Symbol of Excellence"
35590,"NOODLE BAR AND GRILL","631 BROADWAY ST ","SAN FRANCISCO","94133","Restaurant, 1000 - 2000 sq'","107A",405,"No",4,"Active",8,""
35591,"THE MONK'S KETTLE","3141 16TH ST ","SAN FRANCISCO","94103","Restaurant, 1000 - 2000 sq'","202",503,"Yes",5,"Active",8,"This Location Has Received the Symbol of Excellence"
35592,"LITTLE SAIGON DELI","131 STEUART ST ","SAN FRANCISCO","94105","Take - Out","176A",303,"Yes",3,"Active",11,"This Location Has Received the Symbol of Excellence"
35638,"CAFFE IDA","303 SACRAMENTO ST ","SAN FRANCISCO","94111","Take - Out","117A",402,"Yes",4,"Active",11,"This Location Has Received the Symbol of Excellence"
35659,"77 CHINESE CUISINE","77 BATTERY ST ","SAN FRANCISCO","94111","Restaurant, < 1000 sq'","117A",402,"Yes",4,"Active",7,"This Location Has Received the Symbol of Excellence"
35660,"BOLLYHOOD CAFÉ","3376 19TH ST ","SAN FRANCISCO","94110","Restaurant, < 1000 sq'","208",503,"No",5,"Active",7,""
35671,"CHAAT CAFE EXPRESS","50 POST ST #65A","SAN FRANCISCO","94104","Restaurant, 1000 - 2000 sq'","117A",402,"No",4,"Active",8,""
35690,"GREEN VALLEY MARKET","491 ELLIS ST ","SAN FRANCISCO","94102","Retail Food Markets w/ Food Prep < 5000 sq'","125",202,"No",2,"Active",50,""
35693,"TOASTIES","850 ULLOA ST ","SAN FRANCISCO","94127","Restaurant, < 1000 sq'","308",502,"No",5,"Active",7,""
35702,"MENKEE WONTON","1701 NORIEGA ST ","SAN FRANCISCO","94122","Restaurant, < 1000 sq'","328",501,"No",5,"Active",7,""
35737,"B & B PHARMACY","1727 FILLMORE ST A","SAN FRANCISCO","94115","Candy Counter < $1000 inventory","155",201,"No",2,"Active",43,""
